Temp	16-654-- V. stam	16-663-- V. myrs	17-1611-- V. fus	17-607-- V. fus	17-609-- V. fus	17-628-- V. fus	17-724-- Hybrid	18-667-- V. fus	18-668-- V. stam	18-671-- V. stam	20-706-- V. ell	21-5541-- V. arb	22-2000-- V. myrs	22-2001-- V. myrs	23-2500-- V. ell	98-403-- V. darr	Alapaha-- RB	Alaska (wild)-- V. mic	Arcadia-- SHB	Avanti-- SHB	BBP Draper-- NHB	BBP Duke-- NHB	Blomidon-- LB	Brunswick-- LB	Chickadee-- SHB	Colorado-- V. myrt	Crassifolium #1-- V. cras	Darrow Juliana Type-- V. darr	Draper-- NHB	Duke-- NHB	Elliott-- NHB	Emerald-- SHB	Erin's Bilberry-- V. myrt	Fundy-- LB	fus226-- V. fus	fus4-- V. fus	fus81-- V. fus	GE-2004-060-- V. myrt	Gritless Sparkleberry-- V. arb	Indigocrisp-- SHB	Jewel-- SHB	Kestrel-- SHB	Legacy-- NHB	Ling (Red Sunset)-- V. vit	Ling (Sana)-- V. vit	Ling (wild) W1-- V. vit	Macro Ben Lear-- V. mac	Macro Bud's Blues-- V. mac	Macro Howes-- V. mac	Macro Murphy's Green-- V. mac	Macro Pilgrim-- V. mac	Macro Potters Favorite-- V. mac	Macro Stevens-- V. mac	Ochlockonee-- RB	Oleno yellow-- V. ell	Oxy (wild) BB09-- V. oxy	Oxy (wild) GyPL08-- V. oxy	Oxy (wild) LolPlo-- V. oxy	Oxy (wild) P16-- V. oxy	Oxy (wild) pmw19-- V. oxy	Palmetto-- SHB	Pink Lemonade #2-- Hybrid	Rosa's Blush-- V. darr	Snowchaser-- SHB	Spark#17-- V. arb	Spark#30-- V. arb	Tenellum 21-1153A-- V. ten	Vernon-- RB
90.85968504	0.261301582	0.222664141	0.249449412	0.253173753	0.252403272	0.270255798	0.274088401	0.27673771	0.281090431	0.257817674	0.252565259	0.264250817	0.266437224	0.263643843	0.244033895	0.252408273	0.25488139	0.280980676	0.266123361	0.259044101	0.307569338	0.271660166	0.281696992	0.290122373	0.267225569	0.27703269	0.251598809	0.276221745	0.256970297	0.267659037	0.283455954	0.264511534	0.30326837	0.309430463	0.274989289	0.227919825	0.253633947	0.278770545	0.241639996	0.307120183	0.255442581	0.270101625	0.255447812	0.312534636	0.250955348	0.287573411	0.294021708	0.260639988	0.306475968	0.230645058	0.268090912	0.252556999	0.261408785	0.249055464	0.266782687	0.26677373	0.298192119	0.263247849	0.265918789	0.276655375	0.215216012	0.275171211	0.255271415	0.243919059	0.279937722	0.28727876	0.268500571	0.278357422
91.13685039	0.262903665	0.217210865	0.2410751	0.249836943	0.242342518	0.281915841	0.264260403	0.259847339	0.266611698	0.251206761	0.262099548	0.269740125	0.270615086	0.262486073	0.233869195	0.248323047	0.23987106	0.286055293	0.26827251	0.246264455	0.310036254	0.279896206	0.2839226	0.288938307	0.26921309	0.283852861	0.245415329	0.279510797	0.258722967	0.270311099	0.269235542	0.263719375	0.298379728	0.306895039	0.271770651	0.231956247	0.25583635	0.2786571	0.232604774	0.295611854	0.252229557	0.265141802	0.248860321	0.306888199	0.265118094	0.294165522	0.300659031	0.254895821	0.308259468	0.223522906	0.265807286	0.253363686	0.26981913	0.251179434	0.268522723	0.257517001	0.294360861	0.262503243	0.270120643	0.272914603	0.217890719	0.264210821	0.256951847	0.236722298	0.271514635	0.289248161	0.266135273	0.298153763
91.41401575	0.252574862	0.218361676	0.239827684	0.238033502	0.231677335	0.289738048	0.244676347	0.237313814	0.255453234	0.248551788	0.27467912	0.272255485	0.265015928	0.256909868	0.232513679	0.243256979	0.235729128	0.272911265	0.259001828	0.233755742	0.313533659	0.280694114	0.269750727	0.276029743	0.262560034	0.284370573	0.235040938	0.277149138	0.262436528	0.273840417	0.257953809	0.267798036	0.284805751	0.305629279	0.264549066	0.233080477	0.259386741	0.282802972	0.225797238	0.280487741	0.250216171	0.261738949	0.246094825	0.283953187	0.267235798	0.283541413	0.295174121	0.247574796	0.304487124	0.214142435	0.261368221	0.259048886	0.27095066	0.259414915	0.269383	0.253216148	0.284471132	0.255272235	0.270428833	0.265727334	0.209833723	0.248246033	0.260625236	0.240198339	0.265646166	0.278114998	0.249743578	0.306701411
91.6911811	0.237821709	0.224107787	0.239522471	0.232260815	0.232711013	0.282734634	0.233017999	0.217475267	0.253270974	0.251043802	0.271508323	0.271513038	0.253211407	0.244449727	0.235398556	0.229554247	0.240888025	0.252214696	0.253147579	0.228875518	0.311945747	0.267921429	0.252502104	0.258002184	0.248107667	0.275970445	0.224994924	0.271302134	0.264160684	0.271131069	0.253136642	0.266261147	0.268460661	0.298258316	0.256958108	0.229334301	0.254978107	0.280138276	0.218923841	0.268278036	0.242144779	0.258774912	0.241777699	0.263960944	0.253148898	0.259595221	0.28897757	0.240287585	0.293503144	0.212221242	0.258640833	0.262414353	0.261666972	0.259945818	0.263127711	0.251459868	0.274291313	0.254290644	0.265308768	0.257748348	0.198937906	0.235212484	0.254909068	0.24820784	0.262583448	0.264078413	0.232541803	0.30063537
91.96834646	0.228741915	0.234080357	0.236645492	0.233673863	0.235535564	0.263656299	0.230520584	0.211038876	0.251032865	0.251609973	0.253286536	0.264834424	0.241744363	0.227843021	0.237929921	0.216232662	0.239269534	0.235865385	0.255421717	0.232447588	0.30428674	0.252165733	0.252075091	0.245141023	0.235971199	0.267930641	0.216244494	0.260762612	0.258986685	0.261179749	0.248222306	0.260485113	0.259704482	0.282463881	0.245917048	0.223088345	0.237713214	0.272369036	0.214966451	0.258675103	0.230822614	0.253460622	0.237559666	0.261391408	0.241164537	0.248050814	0.285123997	0.235298547	0.283660496	0.210362365	0.253868144	0.265798614	0.242933673	0.244537477	0.254583803	0.247045132	0.263572091	0.256583487	0.2550933	0.251584164	0.19272102	0.229369628	0.244166993	0.249889279	0.257229674	0.253875587	0.221989063	0.285107792
92.24551181	0.226211258	0.238588845	0.232706596	0.227855012	0.233772563	0.25079905	0.226196689	0.224166282	0.246892496	0.251676271	0.232915824	0.254025432	0.240925461	0.218689313	0.238834692	0.216485368	0.227346641	0.225796725	0.255449835	0.23653997	0.293494811	0.239786813	0.263144784	0.243672322	0.236617876	0.268813514	0.213723395	0.248530021	0.253052272	0.253475606	0.24672466	0.259706925	0.255902175	0.270527141	0.237440162	0.216903066	0.22331832	0.265721741	0.220530141	0.253524395	0.229227944	0.248299811	0.237965494	0.267662683	0.243933228	0.257019045	0.28381174	0.236323005	0.281434258	0.203679818	0.245622397	0.268377019	0.224743177	0.226126141	0.248815869	0.246970605	0.253699764	0.252789416	0.245165411	0.251764756	0.188943848	0.230573658	0.237808667	0.246024218	0.24856438	0.248269824	0.219103009	0.269632186
92.52267717	0.225804693	0.23024128	0.227329483	0.21293521	0.23145749	0.248582612	0.218938231	0.242657742	0.243586628	0.249040886	0.221418489	0.242941094	0.240676134	0.215063673	0.236384356	0.219006246	0.215259385	0.22220624	0.248724812	0.232049515	0.283483856	0.235318308	0.265880142	0.24758557	0.240395177	0.272137647	0.216256629	0.239626482	0.250318492	0.242822063	0.254396199	0.257202767	0.246915512	0.268610938	0.234567227	0.211614676	0.220019368	0.262756168	0.230738372	0.256508857	0.23544169	0.246213235	0.241480918	0.272596794	0.251036232	0.26834328	0.281138025	0.236863182	0.28246118	0.197905899	0.240389189	0.262162925	0.219521214	0.217591956	0.243326299	0.255257281	0.248905699	0.243310202	0.241040147	0.251068312	0.188862781	0.233918985	0.235457511	0.23859873	0.24497925	0.250047004	0.21991571	0.260070139
92.79984252	0.227331541	0.212929808	0.220026598	0.201989073	0.223840564	0.25164661	0.215878415	0.250066802	0.243202285	0.239245024	0.217755195	0.235423351	0.227886924	0.211158141	0.232631701	0.215778482	0.215115231	0.229681319	0.241569136	0.220616765	0.281357797	0.235183659	0.252400799	0.251215918	0.240344818	0.263994339	0.218843031	0.234238739	0.245493187	0.220653752	0.263061327	0.248084949	0.23514115	0.274439747	0.233450648	0.210475178	0.219715973	0.262119192	0.233474568	0.265435065	0.235393774	0.245043601	0.242277594	0.270035957	0.248286207	0.267384736	0.26818397	0.227855339	0.279700725	0.196769281	0.238047324	0.248419737	0.226433668	0.222469829	0.236382256	0.263023961	0.250312825	0.229164965	0.239010151	0.241882471	0.194124154	0.231706122	0.238483031	0.222824479	0.242952023	0.252104033	0.215384817	0.254179477
93.07700787	0.227808431	0.196646617	0.210497816	0.199208476	0.213831192	0.250381754	0.217437481	0.244823692	0.247869815	0.23075072	0.216753492	0.231210553	0.222013771	0.215097043	0.229334684	0.213649555	0.221680877	0.245539052	0.236458154	0.21230747	0.282932714	0.230802765	0.238112619	0.249857478	0.237934902	0.25104959	0.218004017	0.228544299	0.233468203	0.202501789	0.261164266	0.242339139	0.227205218	0.278649526	0.230702658	0.215509725	0.215039584	0.257581619	0.229243373	0.267577509	0.223610835	0.246811732	0.235928959	0.262878033	0.236118165	0.254660076	0.255107274	0.2184613	0.268321682	0.195753768	0.237979706	0.238304877	0.230228886	0.232733769	0.231135364	0.25683942	0.253493575	0.211860214	0.237939028	0.232859167	0.199663031	0.221165481	0.243252134	0.208161941	0.237981332	0.247895735	0.21176146	0.25363039
93.35417323	0.222476324	0.186778846	0.207119471	0.203214663	0.208637481	0.238364207	0.212088481	0.227416909	0.247392729	0.226685232	0.218206702	0.225951904	0.230579358	0.228653703	0.224714032	0.218165469	0.22342831	0.254812046	0.231565493	0.208788592	0.278599065	0.225683426	0.232506909	0.242208621	0.23309821	0.24451183	0.209491817	0.223943475	0.218487026	0.198815447	0.252651156	0.240196826	0.222414058	0.271926367	0.223820061	0.21729288	0.211199746	0.243526175	0.223311517	0.262507515	0.204263171	0.245935586	0.226611626	0.256293241	0.220232222	0.24110318	0.249492175	0.217682228	0.254869167	0.192121519	0.241658573	0.235952547	0.224062316	0.232778724	0.231262936	0.236737638	0.245261839	0.201995846	0.235615874	0.227698285	0.202355278	0.212153877	0.235928483	0.208532602	0.231204563	0.238787413	0.211614266	0.252753093
93.63133858	0.215180886	0.180153602	0.212576342	0.208789492	0.208269252	0.227467429	0.198956628	0.207804994	0.238727944	0.217298808	0.218467707	0.216989775	0.23789545	0.235927487	0.214381512	0.22463955	0.221827853	0.248655421	0.223852308	0.209284751	0.274674266	0.223955098	0.232238986	0.232302497	0.224824909	0.241802949	0.198468721	0.222593726	0.209225446	0.204304528	0.244511791	0.23224514	0.217662394	0.254868842	0.214354698	0.214184945	0.212149522	0.228573898	0.216291249	0.25437623	0.19145161	0.237564946	0.219723737	0.253249554	0.203151157	0.236964545	0.247466879	0.218746269	0.25302869	0.187883444	0.244082023	0.233728094	0.219596112	0.220833194	0.2269433	0.216426752	0.232482888	0.204367957	0.224396873	0.223630231	0.198183255	0.215740794	0.222756566	0.218565987	0.223109178	0.226463683	0.20609521	0.246215138
93.90850394	0.21057123	0.183088845	0.216511411	0.207214008	0.21015792	0.229260712	0.193773311	0.199741656	0.231710838	0.211277904	0.220198465	0.213697583	0.236802591	0.228717157	0.202006283	0.229120311	0.222895284	0.231535517	0.209642549	0.213763357	0.276218091	0.224785887	0.23229799	0.224951626	0.218553278	0.238036216	0.189331884	0.225763904	0.209005348	0.214726148	0.238056682	0.218558614	0.222668562	0.23766375	0.205417502	0.218790701	0.212394227	0.219202404	0.214793315	0.247128647	0.198156677	0.228570755	0.215650805	0.248178193	0.18833867	0.236806115	0.248841809	0.216229322	0.265999766	0.182512439	0.240962158	0.229750431	0.222320546	0.20755922	0.214275444	0.212722198	0.228527312	0.210403348	0.209392801	0.218011315	0.181177502	0.226835538	0.219946412	0.23003005	0.217890241	0.214363654	0.198886068	0.242688764
94.18566929	0.20715138	0.19909078	0.214325739	0.203521821	0.210292317	0.239340996	0.203462702	0.200246728	0.229452807	0.220627661	0.22744883	0.217682793	0.230234642	0.220365663	0.191007403	0.23145769	0.22729779	0.211782992	0.198816041	0.212136814	0.279383016	0.229424698	0.226923812	0.219857588	0.229044634	0.234626978	0.183958419	0.233845666	0.215075524	0.220236559	0.23782282	0.201951235	0.237046232	0.232674967	0.210276345	0.227253611	0.210621145	0.210838676	0.219283007	0.24706019	0.212639555	0.219156918	0.215595238	0.227134773	0.182316473	0.230570791	0.257271005	0.212937606	0.287391847	0.177880851	0.232275423	0.22964541	0.225907657	0.199062795	0.204553159	0.221771771	0.227724108	0.215741994	0.202259544	0.21691137	0.159418161	0.238933708	0.224265008	0.239443465	0.215978554	0.211076178	0.193977066	0.243793302
94.46283465	0.208770028	0.218798676	0.208146307	0.20378491	0.205154332	0.244403906	0.217257418	0.205325209	0.23469229	0.231617984	0.233312821	0.218270078	0.224015051	0.220909398	0.180061772	0.226837774	0.22970033	0.199984045	0.192931112	0.204024486	0.284958801	0.236843637	0.221957959	0.213180958	0.24742084	0.234646346	0.184877514	0.241209193	0.223022723	0.218616926	0.240478279	0.186719033	0.244359204	0.23903944	0.227372086	0.228626923	0.201290184	0.202228941	0.216506654	0.248938667	0.217742182	0.205836888	0.218126501	0.195591849	0.188954175	0.224649823	0.269946113	0.209119237	0.306575942	0.177116095	0.217597117	0.228853211	0.226869327	0.19085159	0.199442559	0.228871646	0.22303826	0.211577261	0.203924867	0.224979388	0.14416325	0.247239312	0.225768188	0.240491085	0.216503959	0.219659328	0.188874221	0.24652462
94.74	0.208770028	0.218798676	0.208146307	0.20378491	0.205154332	0.244403906	0.217257418	0.205325209	0.23469229	0.231617984	0.233312821	0.218270078	0.224015051	0.220909398	0.180061772	0.226837774	0.22970033	0.199984045	0.192931112	0.204024486	0.284958801	0.236843637	0.221957959	0.213180958	0.24742084	0.234646346	0.184877514	0.241209193	0.223022723	0.218616926	0.240478279	0.186719033	0.244359204	0.23903944	0.227372086	0.228626923	0.201290184	0.202228941	0.216506654	0.248938667	0.217742182	0.205836888	0.218126501	0.195591849	0.188954175	0.224649823	0.269946113	0.209119237	0.306575942	0.177116095	0.217597117	0.228853211	0.226869327	0.19085159	0.199442559	0.228871646	0.22303826	0.211577261	0.203924867	0.224979388	0.14416325	0.247239312	0.225768188	0.240491085	0.216503959	0.219659328	0.188874221	0.24652462
